game_id,season,week,game_date,venue_name,venue_indoor,venue_latitude,venue_longitude,home_team,home_score,home_record,home_win_percentage,away_team,away_score,away_record,away_win_percentage,away_firstdowns,away_firstdownspassing,away_firstdownsrushing,away_firstdownspenalty,away_thirddowneff,away_fourthdowneff,away_totaloffensiveplays,away_totalyards,away_yardsperplay,away_totaldrives,away_netpassingyards,away_completionattempts,away_yardsperpass,away_interceptions,away_sacksyardslost,away_rushingyards,away_rushingattempts,away_yardsperrushattempt,away_redzoneattempts,away_totalpenaltiesyards,away_turnovers,away_fumbleslost,away_defensivetouchdowns,away_possessiontime,spread,over_under,home_moneyline,away_moneyline,away_totalpointspergame,away_yardspergame,away_passingyardspergame,away_rushingyardspergame,away_totalpointspergameallowed,away_yardspergameallowed,away_passingyardspergameallowed,away_rushingyardspergameallowed,season_week,h2h_games,h2h_home_wins,h2h_away_wins,h2h_avg_point_diff,home_rest_days,away_rest_days,is_winter,is_warm_weather,weather_impact,point_differential,home_ppg,away_ppg,home_win,matchup_strength,home_last_game_score,home_momentum,home_form,away_last_game_score,away_momentum,away_form,home_division,away_division,is_division_game,is_conference_game,game_hour,is_primetime,is_afternoon,is_morning,is_weekend,home_win_pct,away_win_pct,win_pct_diff,is_favorite,season_home,week_home,team,score,is_home,rolling_score_recent,rolling_score_season,streak,season_away,week_away,team_away,score_away,is_home_away,rolling_score_recent_away,rolling_score_season_away,streak_away
932,2022,8,2022-10-30 13:30:00+00:00,Wembley Stadium,,,,JAX,17,2-6,0.0,DEN,21,3-5,0.0,24.0,6.0,12.0,6.0,4-11,0-0,65.0,305.0,4.7,11.0,114.0,18/31,3.5,2.0,2-19,191.0,32.0,6.0,1-3,5-54,2.0,0.0,0.0,34:04,-1.5,40.5,,,,,,,,,,,2022_8,2,0,0,-6.0,6,6,False,True,False,-4,18.4,27.0,0,22.7,17.0,0.0,-2.3333333333333335,19.0,2.0,-2.6666666666666665,AFC_SOUTH,AFC_WEST,False,True,13,False,False,True,True,0.5,0.25,0.25,True,2022,8,JAX,17,1,21.5,21.5,-2.0,2022,8,DEN,21,0,15.125,15.125,1.0
933,2022,8,2022-10-30 17:00:00+00:00,Lincoln Financial Field,,,,PHI,35,7-0,0.0,PIT,13,2-6,0.0,20.0,13.0,6.0,1.0,7-12,1-1,53.0,401.0,7.6,10.0,290.0,20/30,8.8,0.0,3-18,111.0,20.0,5.6,1-1,8-60,0.0,0.0,0.0,25:42,-10.5,42.5,,,,,,,,,,,2022_8,1,0,1,9.0,13,6,False,True,False,22,20.8,20.8,1,20.8,26.0,9.0,3.6666666666666665,16.0,-3.0,-19.0,NFC_EAST,AFC_NORTH,False,False,17,False,True,False,True,0.5,0.6,-0.09999999999999998,False,2022,8,PHI,35,1,26.375,28.0,2.0,2022,8,PIT,13,0,15.0,15.0,1.0
934,2022,8,2022-10-30 17:00:00+00:00,Caesars Superdome,,,,NO,24,3-5,0.0,LV,0,2-5,0.0,22.0,12.0,9.0,1.0,7-12,0-1,63.0,367.0,5.8,8.0,231.0,23/31,7.5,0.0,0-0,136.0,32.0,4.3,2-3,5-27,0.0,0.0,0.0,34:51,0.5,49.5,,,,,,,,,,,2022_8,1,0,1,10.0,9,6,False,True,False,24,22.4,18.8,1,20.6,26.0,-2.0,-0.3333333333333333,30.0,-30.0,-9.0,NFC_SOUTH,AFC_WEST,False,False,17,False,True,False,True,0.6,0.25,0.35,True,2022,8,NO,24,1,24.875,24.875,-1.0,2022,8,LV,0,0,22.75,23.285714285714285,-1.0
935,2022,8,2022-10-30 17:00:00+00:00,U.S. Bank Stadium,,,,MIN,34,6-1,0.0,ARI,26,3-5,0.0,25.0,11.0,11.0,3.0,6-13,0-1,68.0,381.0,5.6,13.0,208.0,24/36,5.3,0.0,3-24,173.0,29.0,6.0,5-5,10-86,1.0,1.0,0.0,29:27,-3.5,48.5,,,,,,,,,,,2022_8,1,0,1,1.0,14,9,False,True,False,8,26.4,17.4,1,21.9,29.0,5.0,3.6666666666666665,19.0,7.0,1.0,NFC_NORTH,NFC_WEST,False,True,17,False,True,False,True,0.5,0.25,0.25,True,2022,8,MIN,34,1,25.5,24.714285714285715,1.0,2022,8,ARI,26,0,22.75,22.75,-1.0
936,2022,8,2022-10-30 17:00:00+00:00,MetLife Stadium,,,,NYJ,17,5-3,0.0,NE,22,4-4,0.0,17.0,15.0,1.0,1.0,5-14,0-1,58.0,387.0,6.7,12.0,336.0,20/41,7.8,3.0,2-19,51.0,15.0,3.4,2-3,4-41,3.0,0.0,0.0,24:26,2.5,39.5,,,,,,,,,,,2022_8,6,0,3,2.6666666666666665,6,5,False,True,False,-5,25.4,16.4,0,20.9,40.0,-23.0,2.6666666666666665,15.0,7.0,9.333333333333334,AFC_EAST,AFC_EAST,True,True,17,False,True,False,True,0.25,0.4,-0.15000000000000002,False,2022,8,NYJ,17,1,22.0,22.0,1.0,2022,8,NE,22,0,22.125,22.125,1.0
937,2022,8,2022-10-30 17:00:00+00:00,AT&T Stadium,,,,DAL,49,6-2,0.0,CHI,29,3-5,0.0,24.0,15.0,9.0,0.0,9-11,0-0,57.0,442.0,7.8,10.0,242.0,21/27,8.6,1.0,1-8,200.0,29.0,6.9,4-4,6-41,1.0,0.0,1.0,23:56,-10.5,42.5,,,,,,,,,,,2022_8,1,0,1,7.0,7,5,False,True,False,20,31.8,18.0,1,24.9,24.0,25.0,9.666666666666666,14.0,15.0,7.0,NFC_EAST,NFC_NORTH,False,True,17,False,True,False,True,0.8,0.2,0.6000000000000001,True,2022,8,DAL,49,1,22.875,22.875,2.0,2022,8,CHI,29,0,19.375,19.375,-1.0
938,2022,8,2022-10-30 17:00:00+00:00,Mercedes-Benz Stadium,,,,ATL,37,4-4,0.0,CAR,34,2-6,0.0,21.0,14.0,7.0,0.0,6-12,0-0,67.0,406.0,6.1,13.0,239.0,20/28,8.0,2.0,2-14,167.0,37.0,4.5,1-3,7-64,2.0,0.0,1.0,36:34,-4.5,41.5,,,,,,,,,,,2022_8,6,1,0,-5.833333333333333,7,7,False,True,False,3,32.2,22.2,1,27.200000000000003,28.0,9.0,3.6666666666666665,24.0,10.0,-8.0,NFC_SOUTH,NFC_SOUTH,True,True,17,False,True,False,True,0.5,0.3333333333333333,0.16666666666666669,True,2022,8,ATL,37,1,25.0,25.0,1.0,2022,8,CAR,34,0,19.75,19.75,2.0
939,2022,8,2022-10-30 17:00:00+00:00,Ford Field,,,,DET,27,1-6,0.0,MIA,31,5-3,0.0,22.0,13.0,7.0,2.0,4-9,1-2,57.0,393.0,6.9,8.0,311.0,27/37,8.2,0.0,1-10,82.0,19.0,4.3,3-4,6-30,0.0,0.0,0.0,25:38,3.5,51.5,,,,,,,,,,,2022_8,0,0,0,0.0,7,6,False,True,False,-4,32.8,28.4,0,30.599999999999998,45.0,-18.0,-2.6666666666666665,40.0,-9.0,-14.0,NFC_NORTH,AFC_EAST,False,False,17,False,True,False,True,0.25,0.5,-0.25,False,2022,8,DET,27,1,26.25,24.714285714285715,2.0,2022,8,MIA,31,0,22.25,22.25,1.0
940,2022,8,2022-10-30 20:05:00+00:00,NRG Stadium,,,,HOU,10,1-5-1,0.0,TEN,17,5-2,0.0,10.0,5.0,4.0,1.0,2-14,2-2,51.0,161.0,3.2,12.0,118.0,17/30,3.6,1.0,3-34,43.0,18.0,2.4,1-2,6-45,1.0,0.0,0.0,25:12,1.5,39.5,,,,,,,,,,,2022_8,6,0,1,-5.5,7,7,False,True,False,-7,28.0,26.6,0,27.3,24.0,-14.0,-5.0,17.0,0.0,-4.333333333333333,AFC_SOUTH,AFC_SOUTH,True,True,20,True,False,False,True,0.3333333333333333,0.25,0.08333333333333331,True,2022,8,HOU,10,1,17.625,16.571428571428573,-1.0,2022,8,TEN,17,0,18.5,18.857142857142858,-4.0
941,2022,8,2022-10-30 20:25:00+00:00,Lucas Oil Stadium,,,,IND,16,3-4-1,0.0,WSH,17,4-4,0.0,15.0,8.0,5.0,2.0,5-12,0-0,54.0,324.0,6.0,12.0,189.0,17/23,7.6,0.0,2-12,135.0,29.0,4.7,1-3,3-25,2.0,2.0,0.0,29:20,-2.5,39.5,,,,,,,,,,,2022_8,0,0,0,0.0,7,7,False,True,False,-1,27.8,25.6,0,26.700000000000003,34.0,-18.0,-1.3333333333333333,7.0,10.0,-9.666666666666666,AFC_SOUTH,,False,False,20,True,False,False,True,0.25,0.5,-0.25,False,2022,8,IND,16,1,16.125,16.125,1.0,2022,8,WSH,17,0,17.75,17.75,-1.0
942,2022,8,2022-10-30 20:25:00+00:00,SoFi Stadium,,,,LAR,14,3-4,0.0,SF,31,4-4,0.0,16.0,11.0,3.0,2.0,8-13,0-0,56.0,223.0,4.0,9.0,167.0,22/33,4.8,0.0,2-20,56.0,21.0,2.7,2-2,4-50,0.0,0.0,0.0,30:04,-1.5,42.5,,,,,,,,,,,2022_8,8,1,4,3.875,14,7,False,True,False,-17,20.8,26.0,0,23.4,24.0,-10.0,-5.666666666666667,28.0,3.0,9.333333333333334,NFC_WEST,NFC_WEST,True,True,20,True,False,False,True,0.4,0.2,0.2,True,2022,8,LAR,14,1,17.625,16.857142857142858,-1.0,2022,8,SF,31,0,22.0,22.0,2.0
943,2022,8,2022-10-30 20:25:00+00:00,Lumen Field,,,,SEA,27,5-3,0.0,NYG,13,6-2,0.0,19.0,14.0,4.0,1.0,3-13,2-2,62.0,277.0,4.5,13.0,190.0,23/34,5.1,0.0,3-22,87.0,25.0,3.5,2-3,3-25,1.0,1.0,0.0,26:26,-3.5,44.5,,,,,,,,,,,2022_8,1,0,0,-5.0,7,7,False,True,False,14,18.8,21.8,1,20.3,19.0,8.0,3.3333333333333335,17.0,-4.0,1.3333333333333333,NFC_WEST,NFC_EAST,False,True,20,True,False,False,True,0.5,0.25,0.25,True,2022,8,SEA,27,1,26.25,26.25,-1.0,2022,8,NYG,13,0,20.375,20.375,-3.0
944,2022,8,2022-10-31 00:20:00+00:00,Highmark Stadium,,,,BUF,27,6-1,0.0,GB,17,3-5,0.0,20.0,8.0,9.0,3.0,2-7,0-0,54.0,369.0,6.8,10.0,216.0,13/25,8.0,2.0,2-2,153.0,27.0,5.7,2-4,4-35,2.0,0.0,0.0,26:12,-10.5,46.5,,,,,,,,,,,2022_8,0,0,0,0.0,14,7,False,True,False,10,18.8,19.0,1,18.9,38.0,-11.0,-6.666666666666667,23.0,-6.0,-2.0,AFC_EAST,NFC_NORTH,False,False,0,False,False,True,False,0.3333333333333333,0.5,-0.16666666666666669,False,2022,8,BUF,27,1,29.875,29.0,1.0,2022,8,GB,17,0,18.125,18.125,-1.0
945,2022,8,2022-11-01 00:15:00+00:00,Huntington Bank Field,,,,CLE,32,3-5,0.0,CIN,13,4-4,0.0,24.0,12.0,12.0,0.0,8-13,0-0,69.0,440.0,6.4,11.0,268.0,17/23,10.7,1.0,2-10,172.0,44.0,3.9,4-5,6-56,2.0,1.0,0.0,36:45,3.5,45.5,,,,,,,,,,,2022_8,6,3,1,0.0,8,8,False,False,False,19,23.2,18.2,1,20.7,15.0,17.0,1.0,26.0,-13.0,1.0,AFC_NORTH,AFC_NORTH,True,True,0,False,False,True,False,0.4,0.4,0.0,False,2022,8,CLE,32,1,25.0,25.0,2.0,2022,8,CIN,13,0,23.25,23.25,-1.0
946,2022,9,2022-11-04 00:15:00+00:00,NRG Stadium,,,,HOU,17,1-6-1,0.0,PHI,29,8-0,0.0,20.0,8.0,10.0,2.0,2-9,0-0,57.0,303.0,5.3,9.0,135.0,13/22,5.4,2.0,3-19,168.0,32.0,5.3,2-4,4-24,2.0,0.0,0.0,31:47,13.5,46.5,,,,,,,,,,,2022_9,0,0,0,0.0,4,4,False,False,False,-12,23.4,20.6,0,22.0,10.0,7.0,-1.0,17.0,12.0,4.333333333333333,AFC_SOUTH,NFC_EAST,False,False,0,False,False,True,False,0.25,0.25,0.0,False,2022,9,HOU,17,1,16.625,16.625,1.0,2022,9,PHI,29,0,28.125,28.125,-1.0
947,2022,9,2022-11-06 18:00:00+00:00,MetLife Stadium,,,,NYJ,20,6-3,0.0,BUF,17,6-2,0.0,21.0,9.0,11.0,1.0,5-13,2-2,61.0,310.0,5.1,9.0,136.0,18/25,5.0,0.0,2-18,174.0,34.0,5.1,2-5,3-30,1.0,1.0,0.0,32:44,10.5,46.5,,,,,,,,,,,2022_9,6,0,2,-2.8333333333333335,7,6,False,False,False,3,24.6,17.8,1,21.200000000000003,17.0,3.0,2.6666666666666665,20.0,-3.0,1.0,AFC_EAST,AFC_EAST,True,True,18,False,True,False,True,0.4,0.4,0.0,False,2022,9,NYJ,20,1,23.375,21.77777777777778,2.0,2022,9,BUF,17,0,27.5,27.5,-1.0
948,2022,9,2022-11-06 18:00:00+00:00,EverBank Stadium,,,,JAX,27,3-6,0.0,LV,20,2-6,0.0,22.0,12.0,10.0,0.0,9-15,0-0,68.0,403.0,5.9,11.0,235.0,25/31,7.6,0.0,0-0,168.0,37.0,4.5,3-4,4-30,1.0,1.0,0.0,32:25,2.5,47.5,,,,,,,,,,,2022_9,0,0,0,0.0,7,7,False,False,False,7,24.6,19.2,1,21.9,17.0,10.0,7.0,24.0,-4.0,-9.666666666666666,AFC_SOUTH,AFC_WEST,False,True,18,False,True,False,True,0.6,0.2,0.39999999999999997,True,2022,9,JAX,27,1,22.125,22.11111111111111,1.0,2022,9,LV,20,0,22.875,22.875,1.0
949,2022,9,2022-11-06 18:00:00+00:00,Northwest Stadium,,,,WSH,17,4-5,0.0,MIN,20,7-1,0.0,18.0,9.0,6.0,3.0,3-10,0-1,61.0,263.0,4.3,12.0,126.0,15/28,4.1,1.0,3-23,137.0,30.0,4.6,1-1,3-26,1.0,0.0,0.0,30:47,3.5,43.5,,,,,,,,,,,2022_9,1,0,1,10.0,6,7,False,False,False,-3,22.6,19.8,0,21.200000000000003,23.0,-6.0,3.0,16.0,4.0,2.3333333333333335,,NFC_NORTH,False,False,18,False,True,False,True,0.4,0.25,0.15000000000000002,True,2022,9,WSH,17,1,16.375,17.666666666666668,-2.0,2022,9,MIN,20,0,24.125,24.125,-1.0
950,2022,9,2022-11-06 18:00:00+00:00,Gillette Stadium,,,,NE,26,5-4,0.0,IND,3,3-5-1,0.0,11.0,6.0,5.0,0.0,6-17,0-0,62.0,203.0,3.3,14.0,133.0,20/30,3.9,0.0,4-14,70.0,28.0,2.5,1-2,4-35,1.0,1.0,1.0,31:06,-4.5,40.5,,,,,,,,,,,2022_9,1,0,1,10.0,7,6,False,False,False,23,21.4,17.8,1,19.6,14.0,12.0,0.0,19.0,-16.0,-9.0,AFC_EAST,AFC_SOUTH,False,True,18,False,True,False,True,0.5,0.6,-0.09999999999999998,False,2022,9,NE,26,1,24.5,22.555555555555557,2.0,2022,9,IND,3,0,14.0,14.666666666666666,-1.0
951,2022,9,2022-11-06 18:00:00+00:00,Ford Field,,,,DET,15,2-6,0.0,GB,9,3-6,0.0,19.0,10.0,5.0,4.0,6-11,0-2,57.0,254.0,4.5,9.0,137.0,14/26,5.3,1.0,0-0,117.0,31.0,3.8,2-3,7-62,1.0,0.0,0.0,25:18,3.5,49.5,,,,,,,,,,,2022_9,6,1,3,6.166666666666667,7,6,False,False,False,6,21.0,13.8,1,17.4,27.0,-12.0,-7.0,27.0,-18.0,-5.0,NFC_NORTH,NFC_NORTH,True,True,18,False,True,False,True,0.4,0.4,0.0,False,2022,9,DET,15,1,23.5,23.5,-1.0,2022,9,GB,9,0,18.375,17.11111111111111,-2.0
952,2022,9,2022-11-06 18:00:00+00:00,Paycor Stadium,,,,CIN,42,5-4,0.0,CAR,21,2-7,0.0,30.0,10.0,19.0,1.0,6-10,0-0,72.0,464.0,6.4,11.0,223.0,25/31,6.8,0.0,2-5,241.0,39.0,6.2,6-6,5-35,0.0,0.0,0.0,39:21,-7.5,42.5,,,,,,,,,,,2022_9,0,0,0,0.0,5,7,False,False,False,21,25.4,14.6,1,20.0,35.0,7.0,7.333333333333333,37.0,-16.0,-5.0,AFC_NORTH,NFC_SOUTH,False,False,18,False,True,False,True,0.75,0.5,0.25,True,2022,9,CIN,42,1,26.0,25.333333333333332,1.0,2022,9,CAR,21,0,19.375,19.88888888888889,-1.0
953,2022,9,2022-11-06 18:00:00+00:00,Soldier Field,,,,CHI,32,3-6,0.0,MIA,35,6-3,0.0,23.0,7.0,15.0,1.0,10-16,1-2,70.0,368.0,5.3,10.0,116.0,17/28,3.9,0.0,2-7,252.0,40.0,6.3,3-4,4-92,0.0,0.0,0.0,34:46,3.5,45.5,,,,,,,,,,,2022_9,0,0,0,0.0,7,7,False,False,False,-3,26.4,17.6,0,22.0,7.0,25.0,4.333333333333333,27.0,8.0,-3.6666666666666665,NFC_NORTH,AFC_EAST,False,False,18,False,True,False,True,0.25,0.6,-0.35,False,2022,9,CHI,32,1,21.0,20.77777777777778,1.0,2022,9,MIA,35,0,24.125,23.666666666666668,2.0
954,2022,9,2022-11-06 18:00:00+00:00,Mercedes-Benz Stadium,,,,ATL,17,4-5,0.0,LAC,20,5-3,0.0,19.0,7.0,12.0,0.0,5-11,0-0,60.0,315.0,5.2,9.0,114.0,12/23,4.6,0.0,2-15,201.0,35.0,5.7,2-4,2-15,2.0,2.0,0.0,31:49,2.5,48.5,,,,,,,,,,,2022_9,1,0,1,3.0,7,13,False,False,False,-3,26.4,17.6,0,22.0,37.0,-20.0,-2.0,28.0,-8.0,1.6666666666666667,NFC_SOUTH,AFC_WEST,False,False,18,False,True,False,True,0.4,0.25,0.15000000000000002,True,2022,9,ATL,17,1,23.875,24.11111111111111,-1.0,2022,9,LAC,20,0,23.0,23.0,-1.0
955,2022,9,2022-11-06 21:05:00+00:00,State Farm Stadium,,,,ARI,21,3-6,0.0,SEA,31,6-3,0.0,15.0,8.0,5.0,2.0,6-14,0-2,61.0,262.0,4.3,10.0,140.0,25/35,3.5,0.0,5-35,122.0,21.0,5.8,1-1,12-77,1.0,1.0,1.0,25:29,-1.5,47.5,,,,,,,,,,,2022_9,7,1,2,-4.142857142857143,7,7,False,False,False,-10,25.4,23.2,0,24.299999999999997,42.0,-21.0,3.0,23.0,8.0,-2.3333333333333335,NFC_WEST,NFC_WEST,True,True,21,True,False,False,True,0.6,0.4,0.19999999999999996,True,2022,9,ARI,21,1,22.75,22.555555555555557,-2.0,2022,9,SEA,31,0,28.0,26.77777777777778,1.0
956,2022,9,2022-11-06 21:25:00+00:00,Raymond James Stadium,,,,TB,16,4-5,0.0,LAR,13,3-5,0.0,18.0,15.0,1.0,2.0,9-21,0-2,79.0,323.0,4.1,13.0,272.0,36/58,4.6,0.0,1-8,51.0,20.0,2.6,1-3,7-55,0.0,0.0,0.0,31:16,-2.5,41.5,,,,,,,,,,,2022_9,4,0,1,-2.75,9,7,False,False,False,3,25.6,24.0,1,24.8,22.0,-6.0,-5.0,24.0,-11.0,-4.666666666666667,NFC_SOUTH,NFC_WEST,False,True,21,True,False,False,True,0.4,0.3333333333333333,0.06666666666666671,True,2022,9,TB,16,1,17.875,18.0,-1.0,2022,9,LAR,13,0,16.375,16.375,-2.0
957,2022,9,2022-11-07 01:20:00+00:00,GEHA Field at Arrowhead Stadium,,,,KC,20,6-2,0.0,TEN,17,5-3,0.0,29.0,23.0,5.0,1.0,8-19,2-2,91.0,499.0,5.5,13.0,422.0,43/68,5.9,1.0,4-24,77.0,19.0,4.1,2-4,10-69,1.0,0.0,0.0,41:28,-13.5,44.5,,,,,,,,,,,2022_9,3,1,2,12.666666666666666,14,7,False,False,False,3,21.2,23.2,1,22.2,20.0,0.0,-2.3333333333333335,10.0,7.0,3.6666666666666665,AFC_WEST,AFC_SOUTH,False,True,1,False,False,True,False,0.25,0.4,-0.15000000000000002,False,2022,9,KC,20,1,30.375,30.375,-1.0,2022,9,TEN,17,0,18.625,18.625,-5.0
958,2022,9,2022-11-08 01:15:00+00:00,Caesars Superdome,,,,NO,13,3-6,0.0,BAL,27,6-3,0.0,13.0,10.0,2.0,1.0,3-11,1-1,49.0,243.0,5.0,10.0,195.0,20/30,5.7,1.0,4-28,48.0,15.0,3.2,0-2,5-40,1.0,0.0,0.0,22:13,1.5,45.5,,,,,,,,,,,2022_9,0,0,0,0.0,8,11,False,False,False,-14,17.4,21.6,0,19.5,24.0,-11.0,-8.666666666666666,22.0,5.0,0.6666666666666666,NFC_SOUTH,AFC_NORTH,False,False,1,False,False,True,False,0.5,0.4,0.09999999999999998,True,2022,9,NO,13,1,23.125,23.555555555555557,-2.0,2022,9,BAL,27,0,26.375,26.11111111111111,-1.0
959,2022,10,2022-11-11 01:15:00+00:00,Bank of America Stadium,,,,CAR,25,3-7,0.0,ATL,15,4-6,0.0,18.0,4.0,13.0,1.0,6-15,0-0,64.0,333.0,5.2,11.0,101.0,10/16,5.9,0.0,1-7,232.0,47.0,4.9,1-2,10-89,0.0,0.0,0.0,34:12,3.5,40.5,,,,,,,,,,,2022_10,7,0,2,-4.571428571428571,4,4,False,False,False,10,19.0,20.6,1,19.8,21.0,4.0,3.0,35.0,-20.0,-10.666666666666666,NFC_SOUTH,NFC_SOUTH,True,True,1,False,False,True,False,0.3333333333333333,0.4,-0.06666666666666671,False,2022,10,CAR,25,1,20.5,20.4,1.0,2022,10,ATL,15,0,22.375,23.2,-2.0
960,2022,10,2022-11-13 14:30:00+00:00,Allianz Arena,,,,TB,21,5-5,0.0,SEA,16,6-4,0.0,26.0,15.0,10.0,1.0,10-15,0-0,74.0,419.0,5.7,10.0,258.0,22/30,8.6,2.0,0-0,161.0,44.0,3.7,2-3,4-40,2.0,0.0,0.0,36:55,-2.5,45.5,,,,,,,,,,,2022_10,1,0,1,6.0,6,6,False,False,False,5,19.0,17.6,1,18.3,16.0,5.0,0.0,21.0,-5.0,0.3333333333333333,NFC_SOUTH,NFC_WEST,False,True,14,False,False,True,True,0.5,0.5,0.0,False,2022,10,TB,21,1,18.0,18.3,1.0,2022,10,SEA,16,0,29.125,25.7,-1.0
961,2022,10,2022-11-13 18:00:00+00:00,Acrisure Stadium,,,,PIT,20,3-6,0.0,NO,10,3-7,0.0,28.0,9.0,13.0,6.0,9-17,1-1,79.0,379.0,4.8,11.0,162.0,18/30,4.5,0.0,6-37,217.0,43.0,5.0,2-5,3-40,0.0,0.0,0.0,38:56,-1.5,39.5,,,,,,,,,,,2022_10,0,0,0,0.0,14,5,False,False,False,10,19.8,17.0,1,18.4,20.0,0.0,2.0,42.0,-32.0,-10.666666666666666,AFC_NORTH,NFC_SOUTH,False,False,18,False,True,False,True,0.5,0.5,0.0,False,2022,10,PIT,20,1,14.625,15.555555555555555,2.0,2022,10,NO,10,0,23.125,22.2,-3.0
962,2022,10,2022-11-13 18:00:00+00:00,MetLife Stadium,,,,NYG,24,7-2,0.0,HOU,16,1-7-1,0.0,19.0,8.0,10.0,1.0,7-14,0-0,67.0,367.0,5.5,12.0,176.0,13/17,8.8,0.0,3-21,191.0,47.0,4.1,2-2,5-24,0.0,0.0,0.0,33:20,-5.5,40.5,,,,,,,,,,,2022_10,0,0,0,0.0,13,9,False,False,False,8,20.6,16.8,1,18.700000000000003,24.0,0.0,2.6666666666666665,38.0,-22.0,-6.0,NFC_EAST,AFC_SOUTH,False,False,18,False,True,False,True,0.4,0.2,0.2,True,2022,10,NYG,24,1,20.75,20.77777777777778,1.0,2022,10,HOU,16,0,16.125,16.555555555555557,-1.0
963,2022,10,2022-11-13 18:00:00+00:00,Hard Rock Stadium,,,,MIA,39,7-3,0.0,CLE,17,3-6,0.0,29.0,17.0,11.0,1.0,6-11,1-2,67.0,491.0,7.3,9.0,296.0,26/33,8.7,0.0,1-6,195.0,33.0,5.9,3-5,5-43,0.0,0.0,0.0,33:14,-3.5,48.5,,,,,,,,,,,2022_10,1,0,1,17.0,7,12,False,False,False,22,25.8,14.8,1,20.3,16.0,23.0,6.0,23.0,-6.0,-4.333333333333333,AFC_EAST,AFC_NORTH,False,True,18,False,True,False,True,0.4,0.5,-0.09999999999999998,False,2022,10,MIA,39,1,23.75,25.2,3.0,2022,10,CLE,17,0,23.875,24.11111111111111,-1.0
964,2022,10,2022-11-13 18:00:00+00:00,GEHA Field at Arrowhead Stadium,,,,KC,27,7-2,0.0,JAX,17,3-7,0.0,26.0,17.0,7.0,2.0,7-10,1-1,62.0,486.0,7.8,10.0,331.0,26/35,9.5,1.0,0-0,155.0,27.0,5.7,4-5,0-0,3.0,2.0,0.0,28:21,-10.5,51.5,,,,,,,,,,,2022_10,1,0,0,-14.0,6,7,False,False,False,10,26.2,15.2,1,20.7,20.0,7.0,-1.0,34.0,-17.0,-2.6666666666666665,AFC_WEST,AFC_SOUTH,False,True,18,False,True,False,True,0.4,0.4,0.0,False,2022,10,KC,27,1,28.25,30.0,1.0,2022,10,JAX,17,0,21.25,21.6,-1.0
965,2022,10,2022-11-13 18:00:00+00:00,Nissan Stadium,,,,TEN,17,6-3,0.0,DEN,10,3-6,0.0,14.0,11.0,2.0,1.0,6-16,0-0,60.0,307.0,5.1,13.0,244.0,19/36,6.6,0.0,1-11,63.0,23.0,2.7,1-2,9-60,1.0,1.0,0.0,26:03,-2.5,39.5,,,,,,,,,,,2022_10,2,0,1,7.0,6,14,False,False,False,7,25.4,14.0,1,19.7,19.0,-2.0,-1.0,17.0,-7.0,-7.0,AFC_SOUTH,AFC_WEST,False,True,18,False,True,False,True,0.5,0.4,0.09999999999999998,True,2022,10,TEN,17,1,18.25,18.444444444444443,-6.0,2022,10,DEN,10,0,14.375,14.555555555555555,-1.0
966,2022,10,2022-11-13 18:00:00+00:00,Soldier Field,,,,CHI,30,3-7,0.0,DET,31,3-6,0.0,19.0,6.0,12.0,1.0,6-11,0-1,58.0,408.0,7.0,10.0,150.0,12/20,6.5,1.0,3-17,258.0,35.0,7.4,2-3,9-86,1.0,0.0,0.0,29:12,-2.5,48.5,,,,,,,,,,,2022_10,6,2,0,0.5,7,7,False,False,False,-1,27.4,18.2,0,22.799999999999997,32.0,-2.0,2.3333333333333335,24.0,7.0,-14.666666666666666,NFC_NORTH,NFC_NORTH,True,True,18,False,True,False,True,0.4,0.25,0.15000000000000002,True,2022,10,CHI,30,1,23.5,21.7,-1.0,2022,10,DET,31,0,23.0,24.333333333333332,1.0
967,2022,10,2022-11-13 18:00:00+00:00,Highmark Stadium,,,,BUF,30,6-3,0.0,MIN,33,8-1,0.0,29.0,17.0,9.0,3.0,7-13,0-1,72.0,486.0,6.8,13.0,311.0,29/43,6.9,2.0,2-19,175.0,27.0,6.5,3-6,7-64,4.0,2.0,0.0,33:46,-6.5,47.5,,,,,,,,,,,2022_10,0,0,0,0.0,7,7,False,False,False,-3,28.6,21.6,0,25.1,27.0,3.0,-3.6666666666666665,17.0,16.0,6.333333333333333,AFC_EAST,NFC_NORTH,False,False,18,False,True,False,True,0.25,0.2,0.04999999999999999,True,2022,10,BUF,30,1,27.375,27.77777777777778,1.0,2022,10,MIN,33,0,25.375,25.11111111111111,1.0
968,2022,10,2022-11-13 21:05:00+00:00,Allegiant Stadium,,,,LV,20,2-7,0.0,IND,25,4-5-1,0.0,18.0,10.0,7.0,1.0,5-13,1-3,64.0,309.0,4.8,10.0,232.0,24/38,5.8,0.0,2-16,77.0,24.0,3.2,2-3,10-74,0.0,0.0,0.0,30:59,-5.5,40.5,,,,,,,,,,,2022_10,2,0,0,-10.0,7,7,False,False,False,-5,24.8,23.2,0,24.0,38.0,-18.0,-1.0,26.0,-1.0,-5.333333333333333,AFC_WEST,AFC_SOUTH,False,True,21,True,False,False,True,0.5,0.5,0.0,False,2022,10,LV,20,1,23.0,22.555555555555557,-1.0,2022,10,IND,25,0,17.125,15.7,1.0
