date,home_team,away_team,home_score,away_score,stadium,total_yards,rush_attempts,pass_attempts,completions,first_downs,third_down_attempts,third_down_conv,fourth_down_attempts,fourth_down_conv,turnovers,penalty_yards
2023-12-17,ARI,SF,29.0,45.0,State Farm Stadium,842.0,56.0,71.0,44.0,46.0,23.0,11.0,4.0,3.0,7.0,33.0
2023-12-17,LA,WAS,28.0,20.0,SoFi Stadium,744.0,59.0,73.0,44.0,37.0,30.0,12.0,5.0,3.0,4.0,64.0
2023-12-17,BUF,DAL,31.0,10.0,New Era Field,546.0,69.0,53.0,28.0,42.0,22.0,10.0,2.0,1.0,2.0,63.0
2023-12-17,JAX,BAL,7.0,23.0,TIAA Bank Stadium,729.0,59.0,71.0,39.0,41.0,25.0,8.0,4.0,3.0,3.0,101.0
2023-12-18,SEA,PHI,20.0,17.0,Lumen Field,618.0,62.0,66.0,39.0,38.0,30.0,15.0,1.0,1.0,2.0,75.0
2023-12-21,LA,NO,30.0,22.0,SoFi Stadium,799.0,48.0,78.0,51.0,41.0,23.0,9.0,4.0,1.0,1.0,45.0
2023-12-23,PIT,CIN,34.0,11.0,Acrisure Stadium,767.0,46.0,74.0,45.0,33.0,27.0,13.0,2.0,0.0,5.0,35.0
2023-12-23,LAC,BUF,22.0,24.0,SoFi Stadium,605.0,57.0,60.0,38.0,34.0,24.0,9.0,0.0,0.0,4.0,93.0
2023-12-24,ATL,IND,29.0,10.0,Mercedes-Benz Stadium,668.0,55.0,77.0,43.0,42.0,27.0,10.0,4.0,2.0,3.0,64.0
2023-12-24,CAR,GB,30.0,33.0,Bank of America Stadium,765.0,60.0,67.0,40.0,49.0,27.0,14.0,2.0,1.0,3.0,154.0
2023-12-24,HOU,CLE,22.0,36.0,NRG Stadium,674.0,48.0,99.0,54.0,44.0,31.0,11.0,9.0,5.0,5.0,131.0
2023-12-24,MIN,DET,24.0,30.0,U.S. Bank Stadium,779.0,47.0,81.0,52.0,46.0,21.0,9.0,3.0,2.0,8.0,116.0
2023-12-24,NYJ,WAS,30.0,28.0,MetLife Stadium,626.0,58.0,85.0,43.0,43.0,28.0,7.0,3.0,2.0,5.0,218.0
2023-12-24,TEN,SEA,17.0,20.0,Nissan Stadium,560.0,51.0,72.0,44.0,44.0,25.0,13.0,1.0,1.0,2.0,144.0
2023-12-24,TB,JAX,30.0,12.0,Raymond James Stadium,640.0,49.0,87.0,54.0,45.0,28.0,13.0,5.0,2.0,5.0,64.0
2023-12-24,CHI,ARI,27.0,16.0,Soldier Field,726.0,59.0,69.0,39.0,38.0,31.0,15.0,1.0,0.0,2.0,43.0
2023-12-24,MIA,DAL,22.0,20.0,Hard Rock Stadium,714.0,51.0,74.0,44.0,41.0,25.0,10.0,3.0,2.0,2.0,71.0
2023-12-24,DEN,NE,23.0,26.0,Empower Field at Mile High,569.0,44.0,79.0,50.0,31.0,26.0,7.0,2.0,1.0,6.0,50.0
2023-12-25,KC,LV,14.0,20.0,GEHA Field at Arrowhead Stadium,515.0,56.0,72.0,37.0,31.0,28.0,8.0,5.0,3.0,4.0,64.0
2023-12-25,PHI,NYG,33.0,25.0,Lincoln Financial Field,759.0,62.0,72.0,40.0,42.0,29.0,12.0,7.0,5.0,7.0,78.0
2023-12-25,SF,BAL,19.0,33.0,Levi's Stadium,772.0,44.0,87.0,49.0,43.0,25.0,10.0,4.0,2.0,5.0,169.0
2023-12-28,CLE,NYJ,37.0,20.0,FirstEnergy Stadium,788.0,49.0,77.0,51.0,37.0,26.0,11.0,3.0,1.0,7.0,100.0
2023-12-30,DAL,DET,20.0,19.0,AT&T Stadium,804.0,52.0,78.0,46.0,38.0,27.0,11.0,3.0,2.0,5.0,69.0
2023-12-31,BAL,MIA,56.0,19.0,M&T Bank Stadium,866.0,57.0,65.0,41.0,44.0,22.0,10.0,5.0,3.0,4.0,82.0
2023-12-31,BUF,NE,27.0,21.0,New Era Field,575.0,61.0,60.0,31.0,34.0,25.0,11.0,0.0,0.0,7.0,52.0
2023-12-31,CHI,ATL,37.0,17.0,Soldier Field,739.0,61.0,70.0,33.0,36.0,29.0,10.0,3.0,1.0,6.0,70.0
2023-12-31,HOU,TEN,26.0,3.0,NRG Stadium,499.0,49.0,65.0,42.0,31.0,23.0,4.0,4.0,2.0,2.0,21.0
2023-12-31,IND,LV,23.0,20.0,Lucas Oil Stadium,719.0,54.0,73.0,45.0,42.0,28.0,11.0,3.0,3.0,1.0,106.0
2023-12-31,JAX,CAR,26.0,0.0,TIAA Bank Stadium,441.0,50.0,65.0,36.0,23.0,29.0,8.0,7.0,4.0,1.0,39.0
2023-12-31,NYG,LA,25.0,26.0,MetLife Stadium,780.0,43.0,86.0,51.0,39.0,24.0,7.0,4.0,1.0,6.0,93.0
2023-12-31,PHI,ARI,31.0,35.0,Lincoln Financial Field,726.0,63.0,57.0,44.0,49.0,19.0,9.0,3.0,3.0,3.0,74.0
2023-12-31,TB,NO,13.0,23.0,Raymond James Stadium,659.0,50.0,71.0,47.0,32.0,26.0,10.0,1.0,1.0,4.0,69.0
2023-12-31,WAS,SF,10.0,27.0,FedExField,633.0,53.0,58.0,39.0,40.0,18.0,7.0,2.0,0.0,3.0,60.0
2023-12-31,SEA,PIT,23.0,30.0,Lumen Field,837.0,61.0,59.0,41.0,42.0,22.0,9.0,3.0,2.0,4.0,35.0
2023-12-31,DEN,LAC,16.0,9.0,Empower Field at Mile High,614.0,57.0,73.0,44.0,33.0,28.0,9.0,3.0,2.0,2.0,97.0
2023-12-31,KC,CIN,25.0,17.0,GEHA Field at Arrowhead Stadium,636.0,54.0,70.0,40.0,35.0,28.0,11.0,4.0,2.0,1.0,59.0
2023-12-31,MIN,GB,10.0,33.0,U.S. Bank Stadium,681.0,55.0,70.0,43.0,40.0,24.0,12.0,3.0,0.0,3.0,59.0
2024-01-06,BAL,PIT,10.0,17.0,M&T Bank Stadium,513.0,64.0,55.0,33.0,29.0,28.0,10.0,1.0,1.0,8.0,51.0
2024-01-06,IND,HOU,19.0,23.0,Lucas Oil Stadium,668.0,65.0,54.0,33.0,35.0,24.0,6.0,2.0,0.0,1.0,83.0
2024-01-07,CAR,TB,0.0,9.0,Bank of America Stadium,427.0,58.0,56.0,31.0,25.0,28.0,8.0,2.0,2.0,3.0,35.0
2024-01-07,CIN,CLE,31.0,14.0,Paycor Stadium,572.0,54.0,60.0,34.0,35.0,23.0,5.0,1.0,1.0,4.0,45.0
2024-01-07,DET,MIN,30.0,20.0,Ford Field,829.0,45.0,81.0,53.0,42.0,22.0,3.0,5.0,4.0,2.0,97.0
2024-01-07,NE,NYJ,3.0,17.0,Gillette Stadium,375.0,64.0,58.0,20.0,19.0,29.0,4.0,4.0,0.0,6.0,40.0
2024-01-07,NO,ATL,48.0,17.0,Mercedes-Benz Superdome,789.0,60.0,66.0,47.0,40.0,21.0,7.0,2.0,1.0,5.0,90.0
2024-01-07,TEN,JAX,28.0,20.0,Nissan Stadium,689.0,49.0,72.0,46.0,39.0,25.0,14.0,4.0,0.0,4.0,69.0
2024-01-07,ARI,SEA,20.0,21.0,State Farm Stadium,795.0,63.0,60.0,38.0,42.0,25.0,11.0,2.0,2.0,0.0,27.0
2024-01-07,GB,CHI,17.0,9.0,Lambeau Field,624.0,52.0,54.0,38.0,37.0,21.0,10.0,1.0,1.0,1.0,15.0
2024-01-07,LAC,KC,12.0,13.0,SoFi Stadium,621.0,58.0,81.0,43.0,34.0,35.0,13.0,4.0,3.0,4.0,62.0
2024-01-07,LV,DEN,27.0,14.0,Allegiant Stadium,645.0,51.0,74.0,40.0,39.0,25.0,11.0,3.0,2.0,2.0,35.0
2024-01-07,NYG,PHI,27.0,10.0,MetLife Stadium,714.0,54.0,77.0,45.0,41.0,27.0,11.0,1.0,0.0,6.0,31.0
2024-01-07,SF,LA,20.0,21.0,Levi's Stadium,560.0,65.0,56.0,33.0,39.0,25.0,14.0,5.0,4.0,3.0,86.0
2024-01-07,WAS,DAL,10.0,38.0,FedExField,620.0,46.0,72.0,54.0,43.0,20.0,8.0,5.0,4.0,4.0,59.0
2024-01-07,MIA,BUF,14.0,21.0,Hard Rock Stadium,748.0,56.0,69.0,47.0,41.0,25.0,13.0,3.0,1.0,5.0,70.0
